Numero, Fecha, Temt, Dirv, Velv, Radg, Humr, Humh , Eto 
22581,2015-09-27,0,11.,342. NO,0,0,86,0,,
22,2015-09-27,0,14.,50.1 NE,12,0,72,0,,
13473,2015-09-27,0,12.,310. O,1,0.8,86,,,
13474,2015-09-27,0,14.,125. E,4.5,0.2,83,0,,
18818,2015-09-27,0,18.,347. NO,1,0,60,0,,
48293,2015-09-27,0,14.,11.3 N,8.1,0.4,73,2,,
2,2015-09-27,0,10.,0 NE,0.6,0,100,0,,
24588,2015-09-27,0,14.,347. NO,2.1,0,76,0,,
25413,2015-09-27,0,12.,326. NO,3.9,0,74,1,,
25447,2015-09-27,0,15.,25 N,0.1,0,70,,,
13471,2015-09-27,0,12.,348. NO,0,0.5,83,0,,
13475,2015-09-27,0,13.,75.4 NE,0,0,83,0,,
24509,2015-09-27,0,14.,109. E,21,0,78,0,,
24583,2015-09-27,0,13.,4.3 N,6.3,0,78,0,,
13476,2015-09-27,0,17.,2.2 N,5.1,0,71,0,,
18787,2015-09-27,0,16.,105 E,3.9,0,71,0,,
18833,2015-09-27,0,13.,339. NO,1.2,0,78,0,,
13467,2015-09-27,0,12.,31.3 N,0.1,0,82,0,,
13476,2015-09-27,0,16.,17.1 N,7,0,69,0,0,
18787,2015-09-27,0,16.,86.9 NE,9.5,0,69,0,0,
18833,2015-09-27,0,13.,348. NO,1.2,0,78,0,0,
13467,2015-09-27,0,13.,31.3 N,0.4,0,81,0,0,
13471,2015-09-27,0,13,0 NE,0.1,0.5,81,0,0,
13475,2015-09-27,0,14,66.4 NE,1,0,81,0,0,
24509,2015-09-27,0,14.,63.6 NE,29.,0,77,0,0.,
24583,2015-09-27,0,13.,18.5 N,5.3,0,78,0,0,
2,2015-09-27,0,10.,0 NE,0.6,0,99,0,0,
24588,2015-09-27,0,14.,25.1 N,0,0,73,0,0,
25413,2015-09-27,0,13.,320. NO,4.4,0,73,1,0,
25447,2015-09-27,0,14.,355. NO,0,0,75,,0,
13473,2015-09-27,0,12.,305. O,1.1,0.8,85,,0,
13474,2015-09-27,0,15.,107. E,3,0.2,80,0,0,
18818,2015-09-27,0,18.,32.4 N,1.6,0,60,0,0,
48293,2015-09-27,0,14.,49.2 NE,5.3,0.4,74,2,0,
22581,2015-09-27,0,12.,328. NO,0,0,84,0,0,
22,2015-09-27,0,14.,37.5 N,6.3,0,74,0,0,
13466,2015-09-27,0,13.,61.1 NE,17.,1,85,0,0,
13472,2015-09-27,0,14.,53 NE,1,1,82,0,0,
25422,2015-09-27,0,10.,25.5 N,0.6,0,87,0,0,
18848,2015-09-27,0,12.,48.4 NE,13.,0,71,0,0,
22474,2015-09-27,0,15.,203. S,0,0,69,,0,
13468,2015-09-27,0,12.,310. O,0,0.5,76,0,0,
15977,2015-09-27,0.,13.,91.8 E,3.8,0,88,,0,
22476,2015-09-27,0,9.5,60.2 NE,0.7,0,84,0,0,
22575,2015-09-27,0,12.,300. O,0,0,82,0,0,
24478,2015-09-27,0,13.,182. S,0,0,79,0,0,
13470,2015-09-27,0,12.,311. O,0,0,87,0,0,
48291,2015-09-27,0,13.,117. E,5.4,0,93,,0,
24576,2015-09-27,0,13.,2.4 N,8.3,0,85,,0,
25420,2015-09-27,0,13.,3.2 N,1.1,0,75,0,0,
25427,2015-09-27,0,15.,289. O,3.5,0,69,0,0,
22476,2015-09-27,0,9.3,39.1 N,1.1,0,85,0,,
22575,2015-09-27,0,12.,289. O,0,0,81,0,,
24478,2015-09-27,0,13.,182. S,0,0,77,0,,
13470,2015-09-27,0,13.,298. O,0,0,85,0,,
48291,2015-09-27,0,13.,141. SE,4.2,0,90,,,
24576,2015-09-27,0,13.,146 SE,13.,0,85,,,
25420,2015-09-27,0,12.,330. NO,0.4,0,82,0,,
25427,2015-09-27,0,16.,63.7 NE,6.8,0,68,0,,
13468,2015-09-27,0,13.,325. NO,0,0.5,73,0,,
15977,2015-09-27,0,13,46.7 NE,0.6,0,91,,,
13466,2015-09-27,0,13.,81.7 NE,17.,1,86,0,,
13472,2015-09-27,0,14.,9.3 N,1.2,1,79,0,,
25422,2015-09-27,0,11.,28.1 N,0.6,0,85,0,,
18848,2015-09-27,0,12.,54.6 NE,14.,0,70,0,,
22474,2015-09-27,0,15.,203. S,0,0,69,,,
22581,2015-09-27,0,12.,318. NO,0,0,85,0,,
22,2015-09-27,0,14.,32 N,5.9,0,73,0,,
13473,2015-09-27,0,13.,294. O,1.2,0.8,83,,,
13474,2015-09-27,0,15.,60 NE,3.7,0.2,80,0,,
18818,2015-09-27,0,18.,12.5 N,3.9,0,60,0,,
48293,2015-09-27,0,14.,48.5 NE,9,0.3,71,2,,
2,2015-09-27,0,11.,348. NO,0.6,0,97,0,,
24588,2015-09-27,0,15.,7 N,0,0,71,0,,
25413,2015-09-27,0,13.,335. NO,5.1,0,71,0,,
25447,2015-09-27,0,14.,355. NO,0,0,75,,,
13471,2015-09-27,0,13.,347. NO,0.2,0.5,79,0,,
13475,2015-09-27,0,14.,63.8 NE,0.4,0,82,0,,
24509,2015-09-27,0,14.,52.5 NE,39,0,75,0,,
24583,2015-09-27,0,13.,11.2 N,4.3,0,78,0,,
13476,2015-09-27,0,16.,37.3 N,3.3,0,67,0,,
18787,2015-09-27,0,16.,82 NE,7.7,0,71,0,,
18833,2015-09-27,0,13.,337 NO,0,0,79,0,,
13467,2015-09-27,0,13.,31.3 N,0.6,0,79,0,,
13476,2015-09-27,0,14.,31.8 N,2,0,67,0,,
18787,2015-09-27,0,16.,101. E,3.9,0,72,0,,
18833,2015-09-27,0,13.,15.8 N,0,0,78,0,,
13467,2015-09-27,0,14,31.3 N,2.5,0,79,0,,
13471,2015-09-27,0,13.,341 NO,0.1,0.5,78,0,,
13475,2015-09-27,0,14.,78.1 NE,0.4,0,83,0,,
24509,2015-09-27,0,15.,80.4 NE,32.,0,72,0,,
24583,2015-09-27,0,14.,23.5 N,3.7,0,74,0,,
2,2015-09-27,0,11.,324. NO,0.7,0,97,0,,
24588,2015-09-27,0,14.,358. NO,0.2,0,71,0,,
25413,2015-09-27,0,13.,352. NO,3.9,0,72,1,,
25447,2015-09-27,0,15.,355. NO,0,0,71,,,
13473,2015-09-27,0,13.,307. O,1.2,0.8,83,,,
13474,2015-09-27,0,15.,58.6 NE,3.3,0.2,78,0,,
18818,2015-09-27,0,18.,9.6 N,7,0,58,0,,
48293,2015-09-27,0,14.,35 N,7.4,0.4,70,2,,
22581,2015-09-27,0,12.,318. NO,0,0,85,0,,
22,2015-09-27,0,14.,7.7 N,3.7,0,71,0,,
13466,2015-09-27,0,13.,68.7 NE,15.,1,83,0,,
13472,2015-09-27,0,14.,8.4 N,1.6,1.4,80,0,,
25422,2015-09-27,0,10.,11.1 N,0.3,0,84,0,,
18848,2015-09-27,0,12.,69.1 NE,13.,0,70,0,,
22474,2015-09-27,0,15.,203. S,0,0,69,,,
13468,2015-09-27,0,13.,20.8 N,0,1.5,70,0,,
15977,2015-09-27,0.,13.,59.6 NE,3.9,0,88,,,
22476,2015-09-27,0,9.4,81 NE,1.7,0,84,0,,
22575,2015-09-27,0,12.,288. O,0.1,0,79,0,,
24478,2015-09-27,0,13.,182. S,0,0,76,0,,
13470,2015-09-27,0,13.,324. NO,0,0,83,0,,
48291,2015-09-27,0,13.,32.3 N,5,0,90,,,
24576,2015-09-27,0,13.,133. E,14.,0,87,,,
25420,2015-09-27,0,12.,359. NO,0.3,0,80,0,,
25427,2015-09-27,0,16.,94.9 E,7.4,0,65,0,,
22476,2015-09-27,0,9.8,86.3 NE,1.8,0,81,0,,
22575,2015-09-27,0,12.,304. O,0,0,80,0,,
24478,2015-09-27,0,14,182. S,0,0,76,0,,
13470,2015-09-27,0,14.,330. NO,0,0,82,0,,
48291,2015-09-27,0.,13.,61.9 NE,7.7,0,89,,,
24576,2015-09-27,0,13.,125. E,4.2,0,89,,,
25420,2015-09-27,0,13,359. NO,0.3,0,79,0,,
25427,2015-09-27,0,16.,32.1 N,5.6,0,65,0,,
13468,2015-09-27,0,14.,331. NO,0.5,0.5,69,0,,
15977,2015-09-27,0,13.,39.6 N,8.7,0,87,,,
13466,2015-09-27,0,13.,40.6 N,10.,1,84,0,,
13472,2015-09-27,0,14.,12 N,2,1,80,0,,
25422,2015-09-27,0,11,54.8 NE,0.4,0,82,0,,
18848,2015-09-27,0,12.,53.3 NE,11.,0,71,0,,
22474,2015-09-27,0,15.,203. S,0,0,69,,,
22581,2015-09-27,0,12.,341. NO,0,0,84,0,,
22,2015-09-27,0,15.,22.6 N,3.9,0,70,0,,
13473,2015-09-27,0,13,341. NO,1.3,0.8,82,,,
13474,2015-09-27,0,15.,47.6 NE,0.9,0.2,79,0,,
18818,2015-09-27,0,18.,19.9 N,7.8,0,58,0,,
48293,2015-09-27,0,15,28.4 N,7.1,0.4,69,2,,
2,2015-09-27,0,11.,11.4 N,0.7,0,98,0,,
24588,2015-09-27,0,14.,354. NO,1,0,74,0,,
25413,2015-09-27,0,13.,341. NO,2.1,0,73,1,,
25447,2015-09-27,0,15.,313 O,0,0,69,,,
13471,2015-09-27,0,14.,336. NO,0,0.5,78,0,,
13475,2015-09-27,0,14.,104. E,0.2,0,79,0,,
24509,2015-09-27,0,15.,91.3 E,27.,0,71,0,,
24583,2015-09-27,0,14.,28.7 N,3.1,0,70,0,,
13476,2015-09-27,0,18,6.5 N,1.2,0,66,0,,
18787,2015-09-27,0,16.,78.3 NE,5.2,0,71,0,,
18833,2015-09-27,0,14.,10.9 N,0,0,75,0,,
13467,2015-09-27,0,14.,46.7 NE,1.3,0,80,0,,
13476,2015-09-27,0,16.,13.5 N,4.7,0,66,0,0,
18787,2015-09-27,0,16.,97.6 E,4.4,0,68,0,0,
18833,2015-09-27,0,15.,11 N,0,0,71,0,0,
13467,2015-09-27,0,14.,49.9 NE,0.9,0,82,0,0,
13471,2015-09-27,0,14.,335. NO,0.1,0.5,80,0,0,
13475,2015-09-27,0,15.,60.5 NE,0.1,0,75,0,0,
24509,2015-09-27,0,15.,33.8 N,40.,0,69,0,0.,
24583,2015-09-27,0,15.,16.1 N,3,0,68,0,0,
2,2015-09-27,0,11.,28.5 N,0.6,0,97,0,0,
24588,2015-09-27,0,14.,343. NO,0,0,73,0,0,
25413,2015-09-27,0,13.,359. NO,2.1,0,71,1,0,
25447,2015-09-27,0,16.,313 O,0,0,63,,0,
13473,2015-09-27,0,13.,327. NO,1.2,0.8,81,,0,
13474,2015-09-27,0,15.,42.5 N,0.6,0.2,79,0,0,
18818,2015-09-27,0,17.,5.4 N,5.4,0,61,0,0,
48293,2015-09-27,0,15,39 N,6.3,0.3,69,2,0,
22581,2015-09-27,0,13,312. O,0,0,85,0,0,
22,2015-09-27,0,15.,355. NO,3.9,0,68,0,0,
13466,2015-09-27,0,13.,30.2 N,3.8,1,83,0,0,
13472,2015-09-27,0,14.,347 NO,2.6,1,78,0,0,
25422,2015-09-27,0,11.,59.6 NE,0.6,0,81,0,0,
18848,2015-09-27,0,12.,40 N,14.,0,70,0,0,
22474,2015-09-27,0,15.,203. S,0,0,68,,0,
13468,2015-09-27,0,13.,337. NO,0,1,69,0,0,
15977,2015-09-27,0.,13.,48.8 NE,12.,0,87,,0,
22476,2015-09-27,0,10.,96.5 E,1.3,0,80,0,0,
22575,2015-09-27,0,12.,278. O,0,0,77,0,0,
24478,2015-09-27,0,14.,182. S,0,0,73,0,0,
13470,2015-09-27,0,14.,322. NO,0,0,79,0,0,
48291,2015-09-27,0.,13.,62.9 NE,8.5,0,88,,0,
24576,2015-09-27,0,12.,153 SE,7.5,0,90,,0,
25420,2015-09-27,0,14,359. NO,0.2,0,76,0,0,
25427,2015-09-27,0,16.,25.3 N,4,0,65,0,0,
22476,2015-09-27,0,10.,76 NE,2.7,0,78,0,,
22575,2015-09-27,0,13.,278. O,0,0,75,0,,
24478,2015-09-27,0,15,182. S,0,0,70,0,,
13470,2015-09-27,0,15.,335. NO,0,0,77,0,,
48291,2015-09-27,0.,13.,53.7 NE,11,0,86,,,
24576,2015-09-27,0.,13.,151. SE,3.2,0,90,,,
25420,2015-09-27,0,14.,359. NO,0.2,0,73,0,,
25427,2015-09-27,0,16,3.9 N,3.2,0,67,0,,
13468,2015-09-27,0,13.,333 NO,0,0.5,71,0,,
15977,2015-09-27,0,13.,5.8 N,11.,0,83,,,
13466,2015-09-27,0,13,17.1 N,3.2,1,82,0,,
13472,2015-09-27,0,14.,5.5 N,2.3,1.4,77,0,,
25422,2015-09-27,0,11.,64.5 NE,0.5,0,79,0,,
18848,2015-09-27,0,12.,52.5 NE,12.,0,70,0,,
22474,2015-09-27,0,15.,203. S,0,0,68,,,
22581,2015-09-27,0,13.,305. O,0,0,86,0,,
22,2015-09-27,0,15.,359. NO,4.2,0,67,0,,
13473,2015-09-27,0,13.,323. NO,0.4,0.8,80,,,
13474,2015-09-27,0,15.,55.4 NE,0.8,0.2,78,0,,
18818,2015-09-27,0,17.,20 N,5.3,0,61,0,,
48293,2015-09-27,0,15.,26.6 N,6.2,0.4,67,2,,
2,2015-09-27,0,12.,28.5 N,0.6,0,97,0,,
24588,2015-09-27,0,15.,351. NO,0.3,0,69,0,,
25413,2015-09-27,0,14.,16.9 N,0,1,68,0,,
25447,2015-09-27,0,17.,325. NO,0,0,60,,,
13471,2015-09-27,0,14.,299. O,0,1,80,0,,
13475,2015-09-27,0,16.,58.3 NE,0.1,0,65,0,,
24509,2015-09-27,0,15.,10.5 N,26.,0,69,0,,
24583,2015-09-27,0,15.,3.1 N,3.8,0,63,0,,
13476,2015-09-27,0,16.,25.1 N,1.6,0,64,0,,
18787,2015-09-27,0,16.,133. E,2,0,67,0,,
18833,2015-09-27,0,15.,11.3 N,0.8,0,68,0,,
13467,2015-09-27,0,14.,49.7 NE,0.5,0,77,0,,
13476,2015-09-27,0,17.,24.6 N,1.8,0,63,0,,
18787,2015-09-27,0,16.,349. NO,2.1,0,68,0,,
18833,2015-09-27,0,16.,356. NO,1.3,0,67,0,,
13467,2015-09-27,0,15.,49.9 NE,0.2,0,72,0,,
13471,2015-09-27,0,14.,37.5 N,0,1,81,0,,
13475,2015-09-27,0,16.,6.2 N,2.5,0,63,0,,
24509,2015-09-27,0,15,0.7 N,15.,0,71,0,,
24583,2015-09-27,0,15.,7.2 N,3.5,0,64,0,,
2,2015-09-27,0,12.,336. NO,0.6,0,96,0,,
24588,2015-09-27,0,15.,345. NO,0,0,70,0,,
25413,2015-09-27,0,14.,0.7 N,1.5,0,66,0,,
25447,2015-09-27,0,18.,354. NO,3.4,0,57,,,
13473,2015-09-27,0,13.,344 NO,0.3,0.8,81,,,
13474,2015-09-27,0,16.,69.8 NE,0.6,0.2,74,0,,
18818,2015-09-27,0,17.,350. NO,3.7,0,61,0,,
48293,2015-09-27,0,15.,30.3 N,5.6,0.5,68,2,,
22581,2015-09-27,0,13.,263. SO,0,0,86,0,,
22,2015-09-27,0,14.,359. NO,2.1,0,70,0,,
13466,2015-09-27,0,12.,84.4 NE,0.1,1.5,84,0,,
13472,2015-09-27,0,14.,8.1 N,2.6,1,77,0,,
25422,2015-09-27,0,12,77 NE,0.8,0,78,0,,
18848,2015-09-27,0,13.,45.7 NE,13.,0,67,0,,
22474,2015-09-27,0,15.,203. S,0,0,66,,,
13468,2015-09-27,0,13.,346. NO,0,0.5,72,0,,
15977,2015-09-27,0,14.,16.2 N,8.9,0,74,,,
22476,2015-09-27,0,10.,106. E,2,0,76,0,,
22575,2015-09-27,0,14.,326. NO,0,0,72,0,,
24478,2015-09-27,0,15.,182. S,0,0,68,0,,
13470,2015-09-27,0,16,295. O,0,0,71,0,,
48291,2015-09-27,0.,13.,45.1 NE,12.,0,84,,,
24576,2015-09-27,0.,13.,73.8 NE,14.,0,86,,,
25420,2015-09-27,0,15.,359. NO,0.4,0,70,0,,
25427,2015-09-27,0,15.,1.1 N,2.8,0,66,0,,
22476,2015-09-27,0,11.,106 E,3,0,74,0,,
22575,2015-09-27,0,13.,159. SE,0,0,75,0,,
24478,2015-09-27,0,15.,182. S,0,0,67,0,,
13470,2015-09-27,0,16.,337. NO,0,0,65,0,,
48291,2015-09-27,0,14.,24.3 N,7.9,0,77,,,
24576,2015-09-27,0,14.,68.7 NE,7.5,0,75,,,
25420,2015-09-27,0,15,359. NO,0.8,0,71,0,,
25427,2015-09-27,0,15.,326. NO,3.7,0,67,0,,
13468,2015-09-27,0,13.,316 NO,0,1,72,0,,
15977,2015-09-27,0,14.,358. NO,4.1,0,74,,,
13466,2015-09-27,0,12.,84.4 NE,0.1,1,83,0,,
13472,2015-09-27,0,14.,336. NO,2.4,1.4,76,0,,
25422,2015-09-27,0,12.,56.5 NE,2.1,0,76,0,,
18848,2015-09-27,0,13,51.3 NE,16.,0,67,0,,
22474,2015-09-27,0,16.,203. S,0,0,63,,,
22581,2015-09-27,0,14.,198 S,0,0,81,0,,
22,2015-09-27,0,14.,345. NO,2.9,0,68,0,,
13473,2015-09-27,0,14.,178. SE,0.1,0.8,79,,,
13474,2015-09-27,0,16.,50.9 NE,5.5,0.2,70,0,,
18818,2015-09-27,0,17.,346 NO,2.2,0,61,0,,
48293,2015-09-27,0,15.,28.2 N,4.6,0.5,67,2,,
2,2015-09-27,0,13.,284. O,0.7,0,94,0,,
24588,2015-09-27,0,16.,79.1 NE,0,0,67,0,,
25413,2015-09-27,0,14,1.3 N,0.8,1,66,0,,
25447,2015-09-27,0,18.,17.4 N,2.6,0,57,,,
13471,2015-09-27,0,14.,37.6 N,0,0.5,81,0,,
13475,2015-09-27,0,16.,29.3 N,3.7,0,63,0,,
24509,2015-09-27,0,14.,65.4 NE,24,0,72,0,,
24583,2015-09-27,0,15.,344. NO,4.2,0,64,0,,
13476,2015-09-27,0,17.,18.2 N,7.6,0,63,0,,
18787,2015-09-27,0,17.,307. O,1.8,0,64,0,,
18833,2015-09-27,0,15.,6.1 N,1.9,0,68,0,,
13467,2015-09-27,0,15.,49.9 NE,1,0,70,0,,
13476,2015-09-27,0,14.,21.7 N,8.6,0,63,0,0,
18787,2015-09-27,0,17,299. O,1.8,0,65,0,0,
18833,2015-09-27,0,15.,15.2 N,0.9,0,69,0,0,
13467,2015-09-27,0,16.,49.9 NE,0.6,0,66,0,0,
13471,2015-09-27,0,15.,37.6 N,0,1,77,0,0,
13475,2015-09-27,0,16.,8.7 N,4.5,0,64,0,0,
24509,2015-09-27,0,14.,75.3 NE,19.,0,71,0,0.,
24583,2015-09-27,0,15.,336. NO,6.1,0,63,0,0,
2,2015-09-27,0,13.,219. S,1.1,0,91,0,0,
24588,2015-09-27,0,16.,354. NO,0.4,0,64,0,0,
25413,2015-09-27,0,14.,344 NO,0.1,0,64,0,0,
25447,2015-09-27,0,18.,52.7 NE,0.6,0,57,,0,
13473,2015-09-27,0,13.,33.1 N,0.1,0.8,81,,0,
13474,2015-09-27,0,16.,24.7 N,3.4,0.2,68,0,0,
18818,2015-09-27,0,17.,337. NO,2.1,0,61,0,0,
48293,2015-09-27,0,16.,34.1 N,7.6,0.4,64,2,0,
22581,2015-09-27,0,15.,36.6 N,1.2,0,76,0,0,
22,2015-09-27,0,14.,54.2 NE,10.,0,68,0,0,
13466,2015-09-27,0,12.,84.4 NE,0.2,1,82,0,0,
13472,2015-09-27,0,14.,16.4 N,0.1,1,76,0,0,
25422,2015-09-27,0,12.,59.4 NE,1.6,0,76,0,0,
18848,2015-09-27,0,13.,57.3 NE,15.,0,66,0,0.,
22474,2015-09-27,0,16.,203. S,0,0,63,,0,
13468,2015-09-27,0,13.,341. NO,0.3,1,69,0,0,
15977,2015-09-27,0,14.,92.6 E,7,0,74,,0,
22476,2015-09-27,0,11.,65 NE,3.2,0,73,0,0,
22575,2015-09-27,0,14.,301 O,0,0,72,0,0,
24478,2015-09-27,0,16,182. S,0,0,67,0,0,
13470,2015-09-27,0,17.,9.3 N,0,0,64,0,0,
48291,2015-09-27,0,14.,105. E,7.2,0,75,,0,
24576,2015-09-27,0,13.,353. NO,6.5,0,77,,0,
25420,2015-09-27,0,15.,36 N,0.3,0,70,0,0,
25427,2015-09-27,0,15.,322. NO,2.2,0,66,0,0,
22476,2015-09-27,0,11.,83.4 NE,0.6,0,73,0,,
22575,2015-09-27,0,14.,299. O,0,0,71,0,,
24478,2015-09-27,0,16.,182. S,0,0,65,0,,
13470,2015-09-27,0,17.,18.3 N,0,0,63,0,,
48291,2015-09-27,0,14.,111. E,5.8,0,76,,,
24576,2015-09-27,0.,13.,6.3 N,1.8,0,79,,,
25420,2015-09-27,0,15.,41.5 N,0.4,0,69,0,,
25427,2015-09-27,0,16.,35.8 N,2.5,0,63,0,,
13468,2015-09-27,0,14,319. NO,0,0.5,66,0,,
15977,2015-09-27,0,14.,96.8 E,2.8,0,75,,,
13466,2015-09-27,0,12.,84.6 NE,0.1,0.5,81,0,,
13472,2015-09-27,0,14.,329. NO,0.1,1,79,0,,
25422,2015-09-27,0,12.,71.8 NE,1,0,79,0,,
18848,2015-09-27,0,13.,36.3 N,17.,0,62,0,,
22474,2015-09-27,0,16.,202. S,0,0,62,,,
22581,2015-09-27,0,15.,77.8 NE,4.5,0,71,0,,
22,2015-09-27,0,14.,54.6 NE,9.4,0,69,0,,
13473,2015-09-27,0,14.,32.7 N,0.7,0.8,81,,,
13474,2015-09-27,0,16.,64.7 NE,1.8,0.2,71,0,,
18818,2015-09-27,0,17.,348. NO,1.3,0,63,0,,
48293,2015-09-27,0,16.,48.2 NE,7.6,0.4,65,2,,
2,2015-09-27,0,14,70.5 NE,6.1,0,86,0,,
24588,2015-09-27,0,16.,351. NO,0.2,0,64,0,,
25413,2015-09-27,0,15.,359. NO,2.3,0,62,0,,
25447,2015-09-27,0,17.,23.6 N,0.4,0,59,,,
13471,2015-09-27,0,15.,37.5 N,0.7,1,77,0,,
13475,2015-09-27,0,15.,50.8 NE,3.7,0,67,0,,
24509,2015-09-27,0,14.,99.7 E,25.,0,69,0,,
24583,2015-09-27,0,16.,359. NO,8,0,61,0,,
13476,2015-09-27,0,17.,352. NO,0.4,0,63,0,,
18787,2015-09-27,0,17.,2.1 N,1.1,0,62,0,,
18833,2015-09-27,0,15.,333. NO,0.4,0,68,0,,
13467,2015-09-27,0,17.,75.6 NE,3.5,0,60,0,,
13476,2015-09-27,0,17.,359. NO,0,0,61,0,,
18787,2015-09-27,0,17.,106. E,8.5,0,61,0,,
18833,2015-09-27,0,16.,354. NO,0.9,0,66,0,,
13467,2015-09-27,0,17.,38.3 N,2.2,0,55,0,,
13471,2015-09-27,0,16,14.5 N,2.1,1,71,0,,
13475,2015-09-27,0,15.,40.9 N,1.8,0,68,0,,
24509,2015-09-27,0,15.,67.9 NE,36.,0,67,0,,
24583,2015-09-27,0,16.,79.7 NE,5.4,0,60,0,,
2,2015-09-27,0,14.,52.9 NE,6.3,0,89,0,,
24588,2015-09-27,0,16.,36 N,0.3,0,61,0,,
25413,2015-09-27,0,15.,345. NO,3.7,0,60,0,,
25447,2015-09-27,0,17.,4.2 N,0.3,0,58,,,
13473,2015-09-27,0,14.,37.6 N,2.1,0.8,79,,,
13474,2015-09-27,0,16.,78.9 NE,2.1,0.2,72,0,,
18818,2015-09-27,0,17.,11 N,2.4,0,63,0,,
48293,2015-09-27,0,16.,22.2 N,7,0.4,65,2,,
22581,2015-09-27,0,16,57.8 NE,1.7,0,68,0,,
22,2015-09-27,0,14.,55.3 NE,11.,0,67,0,,
13466,2015-09-27,0,12.,,0.2,0.5,78,0,,
13472,2015-09-27,0,15.,333. NO,1.7,0.7,70,0,,
25422,2015-09-27,0,12.,59.8 NE,0.3,0,78,0,,
18848,2015-09-27,0,14,50.9 NE,13,0,60,0,,
22474,2015-09-27,0,16.,202. S,0,0,62,,,
13468,2015-09-27,0,14.,328. NO,0,0.5,66,0,,
15977,2015-09-27,0,14.,91.7 E,6.6,0,71,,,
22476,2015-09-27,0,11.,61 NE,0.3,0,73,0,,
22575,2015-09-27,0,15.,269. SO,0,0,67,0,,
24478,2015-09-27,0,16.,182. S,0,0,64,0,,
13470,2015-09-27,0,17.,70.5 NE,0,0,62,0,,
48291,2015-09-27,0,14.,75.1 NE,6.7,0,74,,,
24576,2015-09-27,0,13.,156. SE,0.4,0,81,,,
25420,2015-09-27,0,14.,19.7 N,0.3,0,74,0,,
25427,2015-09-27,0,16.,55.3 NE,2.3,0,62,0,,
22476,2015-09-27,0,11,79.7 NE,1.1,0,74,0,,
22575,2015-09-27,0,15.,304. O,0,0,66,0,,
24478,2015-09-27,0,16.,182. S,0,0,64,0,,
13470,2015-09-27,0,17.,326. NO,0,0,61,0,,
48291,2015-09-27,0,14.,94.8 E,6.8,0,73,,,
24576,2015-09-27,0,15,67.8 NE,6.7,0,70,,,
25420,2015-09-27,0,14.,19.7 N,0.3,0,74,0,,
25427,2015-09-27,0,16.,22.9 N,4.4,0,61,0,,
13468,2015-09-27,0,14.,356 NO,0,1,65,0,,
15977,2015-09-27,0,14.,60.4 NE,4.2,0,71,,,
13466,2015-09-27,0,12.,134. E,0.1,1.5,78,0,,
13472,2015-09-27,0,16.,61 NE,2.7,1.4,68,0,,
25422,2015-09-27,0,12.,57.2 NE,0.8,0,76,0,,
18848,2015-09-27,0,14.,36 N,12.,0,57,0,,
22474,2015-09-27,0,16.,201. S,0,0,60,,,
22581,2015-09-27,0,16,347. NO,0,0,69,0,,
22,2015-09-27,0,15.,58.5 NE,11.,0,64,0,,
13473,2015-09-27,0,15.,98.2 E,2.4,0.8,74,,,
13474,2015-09-27,0,16.,63.1 NE,0.9,0.2,72,0,,
18818,2015-09-27,0,17.,19.5 N,2.4,0,64,0,,
48293,2015-09-27,0,16.,46.7 NE,7.7,0.4,63,2,,
2,2015-09-27,0,14.,59.3 NE,1.2,0,92,0,,
24588,2015-09-27,0,17,36.6 N,0.7,0,61,0,,
25413,2015-09-27,0,15.,323. NO,1.9,0,60,0,,
25447,2015-09-27,0,18.,0 NE,1,0,56,,,
13471,2015-09-27,0,16.,25.1 N,0.6,1,64,0,,
13475,2015-09-27,0,15.,56.4 NE,1,0,68,0,,
24509,2015-09-27,0,15.,68 NE,44,0,66,0,,
24583,2015-09-27,0,15.,100. E,1.7,0,62,0,,
13476,2015-09-27,0,17.,357. NO,3.9,0,61,0,,
18787,2015-09-27,0,17.,,8,0,60,0,,
18833,2015-09-27,0,16.,358. NO,1.9,0,63,0,,
13467,2015-09-27,0,18,69.3 NE,1.6,0,55,0,,
13476,2015-09-27,0,16.,20.7 N,1.2,0,49,0,0,
18787,2015-09-27,0,17.,344. NO,0.4,0,51,0,0,
18833,2015-09-27,0,14.,351 NO,1.8,0,62,0,0,
13467,2015-09-27,0,13.,24.6 N,0.3,0,57,0,0,
13471,2015-09-27,0,12.,341. NO,0,1,74,0,0,
13475,2015-09-27,0,12.,53.5 NE,0,0,66,0,0,
24509,2015-09-27,0,13.,71.6 NE,2.5,0,60,0,0,
24583,2015-09-27,0,13.,232. SO,2.3,0,58,0,0,
2,2015-09-27,0,9.5,58.4 NE,0.6,0,96,0,0,
24588,2015-09-27,0,13.,327. NO,0,0,65,0,0,
25413,2015-09-27,0,15.,332. NO,0.9,0,50,0,0,
25447,2015-09-27,0,17.,354. NO,0.4,0,49,,0,
13473,2015-09-27,0,10.,286. O,0.3,0.8,80,,0,
13474,2015-09-27,0,12.,81 NE,0.6,0.2,75,0,0,
18818,2015-09-27,0,16.,11.3 N,0,0,70,0,0,
48293,2015-09-27,0,17.,328. NO,7.3,0.4,47,3,0,
22581,2015-09-27,0,11.,141. SE,0,0,79,0,0,
22,2015-09-27,0,15.,46.3 NE,6.5,0,48,0,0,
13466,2015-09-27,0,11.,98.8 E,0.1,1.5,79,0,0,
13472,2015-09-27,0,15.,64.1 NE,0.4,1,57,0,0,
